slug,canonical_key,title,starts_at,ends_at,location_name,address,city,url,image_url,category,audience,price,status,source,source_id,source_url,dedupe_key,description,tags,accessibility,raw_categories,raw_target_audience,raw_accessibility,latitude,longitude,venue_url,venue_contact,venue_extra_info,venue_schedule,venue_category,venue_district,venue_accessibility,venue_tags
lapis-de-pintar-dias-cinzentos,lapis-de-pintar-dias-cinzentos-maat-museu-de-arte-arquitetura-e-tecnologia-2026-03-16,Lápis de Pintar Dias Cinzentos,2026-03-16,2026-04-06,"MAAT - Museu de Arte, Arquitetura e Tecnologia","Avenida de Brasília, Central Tejo, 1300-598, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/07/Lapis-de-pintar-dias-cinzentos.-MAAT.-Bruno-Lopes-1_0-1.jpg,artes,,,approved,agendalx,218822,https://www.agendalx.pt/wp-json/agendalx/v1/events,e15f3deca76a971175bf3e2b8900076a01c9304a,"A exposição reúne obras de 21 artistas portugueses e desenvolve-se por seis salas, das quais quatro são dedicadas exclusivamente a obras de Carlos Nogueira, Maria José Oliveira, Tomás Colaço e...",coletiva,,artes,,,38.695911,-9.195691,http://www.maat.pt,210 028 190,,"De quarta a segunda, das 10h às 19h",museu,alcantara,,
fernando-cardoso,fernando-cardoso-aja-associacao-jose-afonso-2026-03-16,Fernando Cardoso,2026-03-16,2026-03-30,AJA - Associação José Afonso,"Rua de São Bento, 170, 1200-821, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/12/BANA5-scaled.jpg,artes,,,approved,agendalx,228176,https://www.agendalx.pt/wp-json/agendalx/v1/events,6e513e0de760e27d770e93726eba57ba5d082a54,"Resultado de anos de viagens, estudo, investigação e vivência na Índia, esta exposição apresenta um registo de impressões e sensações recolhidas ao longo dos caminhos percorridos. Rostos,...",fotografia,,artes,,,38.71265,-9.15284,https://aja.pt/,211 318 290,associacaojoseafonso@gmail.com,,associacao,,,
andre-principe-3,andre-principe-galeria-malangatana-ispa-2026-03-16,André Príncipe,2026-03-16,2026-04-30,Galeria Malangatana - ISPA,"Rua Jardim do Tabaco, 34, 1149-041 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Imagem1-10.jpg,artes,,,approved,agendalx,230066,https://www.agendalx.pt/wp-json/agendalx/v1/events,0b6a6ac6f1796ff8ce894b0fc13eda488584da0e,"<em>Mana</em> é uma das ideias fundamentais da mundivisão Polinésia, uma força sagrada de origem sobrenatural. Ter ""mana"" quer dizer ter influência, autoridade, ter a capacidade de atuar sobre um...",fotografia,,artes,,,38.712197,-9.125978,www.ispa.pt,218 811 700,info@ispa.pt,,galeria,,,
a-casa-3,a-casa-cinemateca-portuguesa-museu-do-cinema-2026-03-16,A Casa,2026-03-16,2026-03-31,Cinemateca Portuguesa - Museu do Cinema,"Rua Barata Salgueiro 39, 1250-096, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/image-w1280.jpg,cinema,,,approved,agendalx,231926,https://www.agendalx.pt/wp-json/agendalx/v1/events,02ec00b26603ec5f0d67abb74614a9a12badae96,"<em>A casa no cinema, as casas no cinema, num ciclo em três partes que apresentaremos ao longo de março, abril e maio. (...) É um ciclo sobre (...) a casa como entidade narrativa, a casa dotada de...",ciclo,,cinema,,,38.720877,-9.148759,http://www.cinemateca.pt,213 596 200,,,cinema,santo-antonio,,
a-nordeste-do-nordeste,a-nordeste-do-nordeste-casa-da-america-latina-2026-03-16,A Nordeste do Nordeste,2026-03-16,2026-04-10,Casa da América Latina,"Casa das Galeotas, Avenida da Índia, 110, 1300-300, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/WhatsApp-Image-2026-01-05-at-17.21.45.jpeg,artes,,free,approved,agendalx,228789,https://www.agendalx.pt/wp-json/agendalx/v1/events,403f7c3717152e249a2be4ca40c3f0897bcde2f7,A exposição propõe um deslocamento do olhar sobre produções artísticas associadas ao Nordeste brasileiro. A mostra parte das obras e de suas autorias para questionar enquadramentos geográfic...,"coletiva, escultura, fotografia, gratuito, pintura",,artes,,,38.696683,-9.194265,http://www.casamericalatina.pt,218 172 490,,,associacao,alcantara,,
bruno-zhu,bruno-zhu-fundacao-calouste-gulbenkian-centro-de-arte-moderna-2026-03-16,Bruno Zhu,2026-03-16,2026-07-27,Fundação Calouste Gulbenkian - Centro de Arte Moderna,"Rua Doutor Nicolau Bettencourt, 1050-078, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/brunozhu_imagem_principal-1.jpg,artes,,,approved,agendalx,230070,https://www.agendalx.pt/wp-json/agendalx/v1/events,f5a2749a0dc732d1bd95dc6d60a6d9bb91f888dd,"Na exposição <em>Belas Artes</em>, Bruno Zhu confronta discursos de poder inerentes à prática museológica, através da sua marcante abordagem conceptual. Influenciado pelo design de moda, pel...",instalação,,artes,,,38.735405,-9.154091,https://gulbenkian.pt/cam/,,,,museu,avenidas-novas,,
ana-cristina-dias-e-raquel-serejo-martins,ana-cristina-dias-e-raquel-serejo-martins-biblioteca-palacio-galveias-2026-03-16,Ana Cristina Dias e Raquel Serejo Martins,2026-03-16,2026-03-28,Biblioteca Palácio Galveias,"Campo Pequeno, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/InterioresELouvores-scaled.jpg,artes,,free,approved,agendalx,231504,https://www.agendalx.pt/wp-json/agendalx/v1/events,9ead52c0a913f22896de8a59e550cf6140b76d92,Um encontro entre duas pessoas que expressam as suas emoções e interpretam o mundo através da escrita e da pintura.,"coletiva, escrita, gratuito, pintura",,artes,,,38.742782,-9.144204,http://blx.cm-lisboa.pt/,218 173 090,,,"biblioteca, equipamento-municipal",avenidas-novas,,
graca-correia,graca-correia-biblioteca-de-alcantara-jose-dias-coelho-2026-03-16,Graça Correia,2026-03-16,2026-03-28,Biblioteca de Alcântara - José Dias Coelho,"Rua José Dias Coelho, 29, 1300-327, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Expo_Estorias.jpg,artes,,free,approved,agendalx,231968,https://www.agendalx.pt/wp-json/agendalx/v1/events,bc5161c5a2924d254c84d2cb8f0b25ec174a3b32,"Graça Correia nasceu em Alcântara em setembro de 1956. A sua pintura para além da influência da arte do Antigo Egipto e do Quattrocento também incorpora mitologia, simbolismo, surrealismo e a feb...","gratuito, pintura",,artes,,,38.706409,-9.180066,http://blx.cm-lisboa.pt/,218 173 730,bib.alcantara@cm-lisboa.pt,,"biblioteca, equipamento-municipal",alcantara,,
mario-dionisio-7,mario-dionisio-casa-da-achada-centro-mario-dionisio-2026-03-16,Mário Dionísio,2026-03-16,2026-04-20,Casa da Achada – Centro Mário Dionísio,"Rua da Achada, 11, r/c, 1100-236, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/08/Monologo-a-muitas-vozes-j-scaled.jpg,artes,,,approved,agendalx,219872,https://www.agendalx.pt/wp-json/agendalx/v1/events,07d80c674c80f406e20d0db2d65ae6cd2752b2cb,"Uma exposição de pintura de Mário Dionísio, em diálogo com o seu único romance, <em>Não há Morte nem Princípio</em>. A exposição mostra obras dos anos 60 em diante, altura em que este escri...",pintura,,artes,,,38.7133853,-9.1352684,http://www.centromariodionisio.org,218 877 090,,,associacao,santa-maria-maior,,
griet-baeyens,griet-baeyens-the-lisbon-club55-2026-03-16,Griet Baeyens,2026-03-16,2026-03-27,The Lisbon Club55,"Rua de Santa Catarina, 3, 1200-401, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Griet-peace-e1768403053767.jpg,artes,,,approved,agendalx,228840,https://www.agendalx.pt/wp-json/agendalx/v1/events,8908da6dd81101ae42466e8ff08a00912a1c4e8c,"A exposição de tapeçaria da artista Griet Baeyens reúne obras artesanais que exploram temas centrais do nosso tempo, como as alterações climáticas, a poluição plástica, as espécies em risc...",tapeçaria,,artes,,,38.709833,-9.148333,,211 573 055,,,restaurante,,,
homenagem-a-obra-artistica-de-magalhaes-filho,homenagem-a-obra-artistica-de-magalhaes-filho-spgl-sindicato-dos-professores-da-grande-lisboa-2026-03-16,Homenagem à Obra Artística de Magalhães Filho,2026-03-16,2026-04-30,SPGL - Sindicato dos Professores da Grande Lisboa,"Espaço António Borges Coelho, Rua Fialho de Almeida, 3, 1070-095 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/IMG_4278-2-scaled-e1769780152506.jpg,artes,,free,approved,agendalx,230205,https://www.agendalx.pt/wp-json/agendalx/v1/events,bc652ddf38d2c37f76ca17a069d3ed158ca84bdf,"Na exposição<em> Homenagem à obra artística de Magalhães Filho, pseudónimo do professor Calvet de Magalhães (1913-1974) </em>estará patente <em>A Fêmea</em>, Prémio Nacional de Arte, reprodu...","cerâmica, desenho, gratuito, pintura",,artes,,,38.733918,-9.155517,www.spgl.pt,213 819 100,,,organizacao,,,
dyna-lomeli,dyna-lomeli-biblioteca-palacio-galveias-2026-03-16,Dyna Lomeli,2026-03-16,2026-03-30,Biblioteca Palácio Galveias,"Campo Pequeno, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Expo_EstoEsMexico_DynaLomeli.jpg,artes,,free,approved,agendalx,231509,https://www.agendalx.pt/wp-json/agendalx/v1/events,62a14972bbe57920bb8c0c71e44a37879236742c,"Esta coleção destaca elementos emblemáticos que refletem a essência e a alma do país, fundindo tradição e modernidade em cada obra. &nbsp; <p class=""DATA""></p>",gratuito,,artes,,,38.742782,-9.144204,http://blx.cm-lisboa.pt/,218 173 090,,,"biblioteca, equipamento-municipal",avenidas-novas,,
mario-gomes-4,mario-gomes-loja-de-cidadao-do-saldanha-2026-03-16,Mário Gomes,2026-03-16,2026-09-30,Loja de Cidadão do Saldanha,"Mercado 31 de Janeiro, Rua Eng. Vieira da Silva, 1º Piso, 1050-094, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/Imagem1-18.jpg,artes,,free,approved,agendalx,231993,https://www.agendalx.pt/wp-json/agendalx/v1/events,8bd831a39a042b43f21ed918c99d5c8e3c34edb9,"<div> Uma leitura visual da avifauna de Portugal. Tomando o Parque Florestal de Monsanto como principal referência e símbolo da política ambiental da Câmara Municipal de Lisboa, a exposiçã...","fotografia, gratuito",,artes,,,0,0,,300 003 990,,,,,,
my-mind-is-not-a-cage,my-mind-is-not-a-cage-nave-2026-03-16,My Mind is Not a Cage,2026-03-16,2026-04-10,Nave,"Travessa do Noronha, 11 B, 1250-168 Lisboa, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Katherinne-Fiedler_En-algun-lugar.jpg,artes,,,approved,agendalx,228895,https://www.agendalx.pt/wp-json/agendalx/v1/events,a0e2bac76bd6d0a81b59dab907743deb7c6c068e,"Através de diferentes linguagens — vídeo, instalação, fotografia, escultura, desenho, som e <em>site specific </em>— os artistas reunidos constroem um campo de reflexão que atravessa o íntim...","coletiva, desenho, escultura, fotografia, instalação, vídeo",,artes,,,0,0,www.galerianave.com,211 374 840,,,galeria,,,
tiny-monsters-por-mcd,tiny-monsters-por-mcd-kirerah-galeria-de-arte-2026-03-16,Tiny Monsters por MCD,2026-03-16,2026-03-31,Kirerah – Galeria de Arte,"Avenida Luís Bivar, 40C, 1050-145, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/Divulgacao-01.jpeg,artes,,,approved,agendalx,230293,https://www.agendalx.pt/wp-json/agendalx/v1/events,12d15c607751217b6cd5eec802588bccbd55903a,"Com obras de arte digital impressas em acrílico, a artista dá vida a um universo peculiar e expressivo, onde pequenas criaturas imaginárias se destacam pelos seus traços ousados e cores de impacto...",arte digital,,artes,,,38.734893,-9.148977,https://www.facebook.com/people/Kirerah-Galeria-de-Arte/61576669585112/,912 450 098,contato@kirerahgaleria.com,,galeria,,,
conceicao-abreu-5,conceicao-abreu-biblioteca-camoes-2026-03-16,Conceição Abreu,2026-03-16,2026-03-27,Biblioteca Camões,"Largo do Calhariz, 17 -1º Esq, 1200-086, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/PlanosDaPaisagem_ConceicaoAbreu-scaled.jpg,artes,,free,approved,agendalx,231514,https://www.agendalx.pt/wp-json/agendalx/v1/events,427ddbe022d7d188d3595f908c34a749fa1488e0,"<em>Planos da Paisagem</em> de Conceição Abreu é uma instalação <em>site-specific</em>, que apresenta uma peça escultórica modular que se reconfigura, também, enquanto suporte das obras expos...","desenho, escultura, fotografia, gratuito, instalação",,artes,,,38.71081,-9.146063,http://blx.cm-lisboa.pt/,218 172 360,bib.camoes@cm-lisboa.pt,,"biblioteca, equipamento-municipal",misericordia,,
ma-julia-pacheco-e-ma-do-carmo-correia,julia-pacheco-e-mito-ferreira-biblioteca-espaco-cultural-cinema-europa-2026-03-16,Júlia Pacheco e Mito Ferreira,2026-03-16,2026-04-11,Biblioteca/Espaço Cultural Cinema Europa,"Rua Francisco Metrass, 28, 1350-012, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/BECCE-Expo-mar26-Julia-Pacheco.jpg,artes,,free,approved,agendalx,232016,https://www.agendalx.pt/wp-json/agendalx/v1/events,c1118dc26eee6642c3309e5b01f6819f86239109,A exposição apresenta pinturas de Júlia Pacheco e esculturas de Mito Ferreira.,"coletiva, escultura, gratuito, pintura",,artes,,,38.7170931,-9.1663313,,218 009 927,,,equipamento-municipal,campo-de-ourique,,
isabel-cordovil-2,isabel-cordovil-macam-museu-de-arte-contemporanea-2026-03-16,Isabel Cordovil,2026-03-16,2026-03-23,MACAM - Museu de Arte Contemporânea,"Rua da Junqueira, 66, 1300-343 Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/10/MURMUR-2-©Isabel-Cordovil-scaled.jpg,artes,,,approved,agendalx,222604,https://www.agendalx.pt/wp-json/agendalx/v1/events,5786d8186906f21b56415168f833cf39987a8c06,"Isabel Cordovil reflete sobre a personagem de Julieta de Shakespeare num gesto de emancipação e alteridade. A personagem de Julieta, protagonista da tragédia <em>Romeu e Julieta</em> de William...",instalação,,artes,,,38.700497,-9.18314,www.macam.pt,,macam@macam.pt,,,,,
estelle-valente,estelle-valente-estudios-victor-cordon-2026-03-16,Estelle Valente,2026-03-16,2026-05-08,Estúdios Victor Córdon,"R. Vítor Cordon 20, 1200-442",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/01/REMANENCE.jpg,artes,,free,approved,agendalx,228921,https://www.agendalx.pt/wp-json/agendalx/v1/events,447b5534492882a8453531f2dd46c3c53397ad15,"Há um romantismo no trabalho de Estelle Valente que nos prende o olhar mesmo sem darmos por isso. Um imaginário poético que espalha pelas fotografias que faz, seja num concerto, num espetáculo de...","fotografia, gratuito",,artes,,,38.707964,-9.142315,https://estudiosvictorcordon.pt/,,,,,,,
a-carpintaria-da-central-tejo-1936-2013,a-carpintaria-da-central-tejo-1936-2013-maat-museu-de-arte-arquitetura-e-tecnologia-2026-03-16,A Carpintaria da Central Tejo 1936-2013,2026-03-16,2026-09-21,"MAAT - Museu de Arte, Arquitetura e Tecnologia","Avenida de Brasília, Central Tejo, 1300-598, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/img36_p309.jpg,artes,,,approved,agendalx,230360,https://www.agendalx.pt/wp-json/agendalx/v1/events,27084d7fe7b1c9aa8e83a561988e0b93b8bafee1,"<div class=""field field--name-field-paragraph field--type-entity-reference-revisions field--label-hidden field--items""> <div class=""field--item""><section class=""content""> <div class=""container""> <d...","instalação, vídeo",,artes,,,38.695911,-9.195691,http://www.maat.pt,210 028 190,,"De quarta a segunda, das 10h às 19h",museu,alcantara,,
alunos-da-etic,alunos-da-etic-biblioteca-dos-corucheus-2026-03-16,Alunos da ETIC,2026-03-16,2026-03-27,Biblioteca dos Coruchéus,"Rua Alberto Oliveira, 1700-019, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/imagem_LisboaSemIdade-scaled.jpg,artes,,free,approved,agendalx,231518,https://www.agendalx.pt/wp-json/agendalx/v1/events,26eae9ad60984feb8b75fcee8c2888fcd1901695,"O idadismo – discriminação com base na idade – é um fenómeno ainda presente nas diferentes sociedades, com consequências reais na saúde mental de todos, podendo afetar tanto jovens como pe...","coletiva, fotografia, gratuito, vídeo",,artes,,,38.751233,-9.144825,http://blx.cm-lisboa.pt,218 172 049,,,"biblioteca, equipamento-municipal",campo-grande,,
edis-one-3,edis-one-palacio-baldaya-2026-03-16,Edis One,2026-03-16,2026-03-31,Palácio Baldaya,"Estrada de Benfica 701A, 1500-266, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2026/02/DSC03999-scaled.jpg,artes,,free,approved,agendalx,232028,https://www.agendalx.pt/wp-json/agendalx/v1/events,62b5a53d672f2b11ae66b50649eefb5b8fa363b5,"<em>Broken Cities</em> apresenta uma leitura artística da distopia urbana contemporânea e da possibilidade de renascimento. O artista urbano Edis One, reconhecido pelo seu trabalho de fusão entre...",gratuito,,artes,,,38.750536,-9.200713,http://www.jf-benfica.pt/palacio-baldaya/,212 696 799,,,,,,
visitas-guiadas-ao-b-mad-museu-berardo-arte-deco,visitas-guiadas-ao-b-mad-museu-berardo-arte-deco-b-mad-berardo-museu-arte-deco-2026-03-16,"Visitas guiadas ao B-MAD, Museu Berardo Arte Deco",2026-03-16,2026-12-31,"B-Mad, Berardo Museu Arte Deco","Rua Primeiro de Maio, 28, 1300-474, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2022/01/bmad.jpg,visitas guiadas,,"a:2:{i:0;a:1:{s:5:""value"";s:1:""6"";}i:1;a:1:{s:11:""description"";s:45:""Gratuito para menores de 12 anos (inclusivé)"";}}",approved,agendalx,61761,https://www.agendalx.pt/wp-json/agendalx/v1/events,131fb21b86d24952703b32d0dda43e928dfbe57b,"O B-MAD, Berardo – Museu Arte Deco encontra-se instalado no coração da cidade de Lisboa, na antiga residência de veraneio do Marquês de Abrantes, em Alcântara. No local podem ficar a conhec...",arte deco,,visitas guiadas,,,38.701184,-9.181675,https://bmad.pt/,212 198 071,Todas as visitas ao B-MAD são guiadas,"Todos os dias: 10h às 19h (sendo a última visita ao museu às 17h)
Encerra: dia 1 de janeiro e dia 25 de Dezembro",museu,alcantara,,
carlos-bunga-4,carlos-bunga-fundacao-calouste-gulbenkian-centro-de-arte-moderna-2026-03-16,Carlos Bunga,2026-03-16,2026-03-30,Fundação Calouste Gulbenkian - Centro de Arte Moderna,"Rua Doutor Nicolau Bettencourt, 1050-078, Lisboa",Lisboa,https://www.agendalx.pt/wp-json/agendalx/v1/events,https://www.agendalx.pt/content/uploads/2025/10/2024_4_SaoPauloBiennial_venue_Luanda_Proceso-Imagem-principal-de-evento-1.jpg,artes,,,approved,agendalx,223100,https://www.agendalx.pt/wp-json/agendalx/v1/events,6faacf31ad6cf6b838aff77f38c0e2d43933b8d6,"Carlos Bunga (Porto, 1976) apresenta uma das exposições mais pessoais e complexas, que inclui a maior instalação de cartão <em>site-specific</em> da sua carreira, integrada com obras da Coleção...",instalação,,artes,,,38.735405,-9.154091,https://gulbenkian.pt/cam/,,,,museu,avenidas-novas,,
